,MI Scores
1475,0.07694178371270333
6,0.07693282392320278
2121,0.07671083330401451
1582,0.07660193836357276
1639,0.07613228311925813
2367,0.07602283724994052
1200,0.07592048989842892
1631,0.07588048523410507
1008,0.07582769601832418
544,0.07531451841522596
1244,0.07524915117922326
1085,0.0750276557845857
1565,0.07489081038309742
669,0.07477273439738852
1150,0.07475664950220873
1941,0.0744526793581386
394,0.07406356887930121
2517,0.07392943648411432
279,0.07383723024659572
722,0.07351529440874494
334,0.07340339910697935
543,0.0733842290731559
468,0.07326811669531264
1613,0.07319167035345941
2276,0.07306835499484166
264,0.07289464403277535
2133,0.07283468895104406
103,0.07254277698068279
1466,0.07241108375643712
647,0.07237698934534986
333,0.07236655383061397
1071,0.07232207219753839
1810,0.0722753470898283
253,0.07206043346091695
2044,0.0720564371303265
1269,0.07177218961602749
218,0.07161576150273596
1438,0.07159461601996453
1051,0.07135797233793317
94,0.07130419336857763
1529,0.07126295880903255
1449,0.07105612483620005
134,0.07097345933023735
2639,0.07093989695867409
753,0.07093819271423785
1958,0.07087679506700706
2486,0.07050909312073195
2269,0.07044204358759387
337,0.0704076892230927
892,0.07037645600968823
147,0.07025969987999359
438,0.07013007603714883
1867,0.07012761424787772
1106,0.07007730611842344
2629,0.06998372963603794
2370,0.06994770396950045
2130,0.06958265660285967
2609,0.06938966445232708
1182,0.06933751126162946
760,0.06930683255700565
171,0.06924230513026597
2601,0.0692203585778377
1741,0.06914790333615084
2173,0.06900423813708922
2508,0.06866640471522256
1824,0.06861956783138456
301,0.06834381580107074
1252,0.06832463132409616
680,0.06825109403575702
581,0.06820537863580745
2027,0.06807944994535653
265,0.06803119500524124
272,0.06794538289671115
548,0.06722671772046329
817,0.06718440859234853
2169,0.06710669499055344
1603,0.06707590021218879
1735,0.0669549244141896
247,0.06691893343942512
427,0.06691329431030502
1371,0.06667626951388916
815,0.06624343359796514
408,0.06609129055164953
1203,0.06593673746559325
1536,0.06539755647012635
1065,0.0651141176669845
2349,0.06507617843890401
2097,0.06445162862551967
1384,0.06443857740929815
259,0.06443064267740795
565,0.06427242304512903
1632,0.0639855104940037
282,0.06397412701052252
928,0.06393329939385772
2117,0.0638267132974164
2237,0.0637833763042841
314,0.0635922480762452
781,0.0634486530343441
1583,0.06340989983080325
660,0.06329043018405889
2166,0.06302491532488741
1832,0.06282658201338176
1520,0.06262237545138127
2144,0.06246883824831473
1413,0.06244357731018546
1528,0.06242070065085459
642,0.06236927667576886
987,0.062233872295239134
756,0.06215646797385954
157,0.06205929337938265
691,0.06197777188809228
210,0.06190042540498597
1633,0.06187488788647455
2427,0.061692468736502803
1067,0.061537151883081176
