,MI Scores
2170,0.1637073023329556
1560,0.16346630247049987
2357,0.16201009682144019
2131,0.16042108326311721
5,0.16015401929924966
970,0.1597933775348399
974,0.15907497285129368
1722,0.15863281849538202
420,0.15858074859381333
2359,0.1585311175694759
352,0.15784181570770928
71,0.15766436337571665
421,0.15761866431748928
1057,0.15537234210947437
2390,0.15535880543095493
1003,0.15434192005902236
592,0.1534218157630982
184,0.1532552677600627
1704,0.15262087882452535
1254,0.15251469509200888
1067,0.15221339506745712
1051,0.15190583921081835
1413,0.1516489376165997
818,0.15155093969069178
2485,0.15103928290842283
1255,0.15076965346145155
1102,0.15076626916790836
685,0.1495114525021468
918,0.14923076904015353
400,0.1487139618626525
1108,0.14726038189726331
508,0.14714144380365424
1832,0.1466332365966947
447,0.14582740591240917
2367,0.1454694556752072
1060,0.14521886513999904
2373,0.14515624621633005
439,0.14489528732340773
1006,0.14140553498996056
2416,0.1411253168817801
1279,0.14098235803982595
2589,0.14073089777527859
509,0.14070961964108442
1497,0.14052805532471124
489,0.13898011978711278
324,0.13864941509538475
1536,0.13801743379803133
2277,0.13775156532685706
1997,0.1367464623057697
376,0.13596400211691595
967,0.13583762423533408
2239,0.13534691804632226
2460,0.1337152658645233
1164,0.13350014530600518
564,0.13329715233871609
2530,0.13302419809995358
887,0.1329462103520278
2364,0.13272071312506428
772,0.13153494611755212
208,0.13149815369388662
2050,0.13082256207534515
2092,0.13049837272238918
1323,0.12990059754597238
269,0.12987607812372737
544,0.12977353400642855
1471,0.12975470196331074
1371,0.12964966806530187
1762,0.12923815637586245
498,0.12895620017937848
441,0.1289350295546381
1247,0.1276282683689436
151,0.12722870526448737
881,0.12652994442516707
822,0.1264965254092223
702,0.12645361918320042
367,0.12620162736011142
121,0.12583947449167354
359,0.1253356989658032
2059,0.12530881171347152
2441,0.12424782471862628
2070,0.12394895497559322
899,0.12366049943382196
104,0.12353559641667644
409,0.1228711875723234
1042,0.12206413219754175
1399,0.1220349808643757
676,0.12175376852901643
1612,0.1216459134468888
1974,0.12133492959335523
1071,0.1193977149508978
1620,0.11887483888557471
270,0.11835541176515507
140,0.11772916446694914
1171,0.11744601184078718
16,0.11712444658691545
902,0.11603480915858899
1069,0.11589457025824457
55,0.11558376975503037
345,0.11509290176058684
618,0.11422760527043119
836,0.11420020582935031
1486,0.11393667263537521
541,0.11369649429168405
2643,0.11350076490743888
501,0.1134085239700946
